コーナー,通過順
1コーナー,"3,9,4,5,7,2,10,8"
2コーナー,"3,9,4,5,2,7,10,8"
3コーナー,"3,9,4,5,2,7,8,10"
4コーナー,"3,9,4,5,2,7,(10,8)"
