券種,組み合わせ,配当,人気
単勝,8,740,4
複勝,8,150,4
複勝,7,110,2
複勝,3,120,1
枠連,6-7,370,2
馬連,7-8,490,3
ワイド,7-8,230,3
ワイド,3-8,390,5
ワイド,3-7,150,1
馬単,8-7,1290,5
3連複,3-7-8,560,2
3連単,8-7-3,4140,14
