券種,組み合わせ,配当,人気
単勝,8,620,3
複勝,8,150,3
複勝,2,110,1
複勝,10,110,2
枠連,2-7,830,3
馬連,2-8,740,3
ワイド,2-8,270,3
ワイド,8-10,260,2
ワイド,2-10,160,1
馬単,8-2,2160,10
3連複,2-8-10,580,1
3連単,8-2-10,5310,13
