着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,リクコウ,牝3,54.0,高橋昭平,1:14.3,,1,2.4,38.9,大井 立花伸,456(+1)
2,6,6,ライドハイ,牝3,55.0,石川倭,1:14.9,3,2,2.5,38.2,大井 荒山勝徳,467(-2)
3,7,9,ゴールドカグヤヒメ,牝3,55.0,鷹見陸,1:14.9,ハナ,3,4.2,39.0,大井 上杉昌宏,471(-7)
4,2,2,ハボタン,牝3,54.0,千田洋,1:14.9,クビ,5,47.0,37.4,大井 大宮和也,409(-3)
5,8,11,ニャンモロー,牝3,54.0,桑村真明,1:15.5,3,4,7.3,39.7,大井 高野毅,490(-1)
6,8,10,エリザベートバディ,牝3,54.0,山中悠希,1:15.9,2,6,66.0,39.8,大井 中道啓二,469(+3)
7,7,8,ハッピーメモリー,牝3,54.0,西啓太,1:16.2,1.3/4,8,102.7,39.9,大井 赤嶺本浩,451(+8)
8,6,7,コマアールエクス,牝3,54.0,安藤洋一,1:16.2,ハナ,10,309.0,38.7,大井 佐野謙二,453(+2)
9,4,4,フラワーガールエス,牝3,54.0,仲原大生,1:16.3,3/4,11,405.5,40.7,大井 的場直之,406(-2)
10,5,5,ラブリーファンク,牝3,51.0,▲杉山海波,1:16.8,2.1/2,9,228.0,39.7,大井 朝倉実,413(-1)
11,1,1,スクラッチクラッチ,牝3,54.0,服部茂史,1:16.9,1/2,7,68.6,39.7,大井 佐野謙二,462(-4)
