券種,組み合わせ,配当,人気
単勝,4,150,1
複勝,4,110,1
複勝,2,140,2
馬連,2-4,300,1
ワイド,2-4,160,3
ワイド,1-4,120,1
ワイド,1-2,200,5
馬単,4-2,540,3
3連複,1-2-4,280,1
3連単,4-2-1,1060,4
