コーナー,通過順
2コーナー,"(1,5,9,11),(4,6,10),(2,7),8-3"
3コーナー,"(1,5,9),(4,6,11),(10,7),(2,8)=3"
4コーナー,"(1,5,9),(4,6,11),(10,7),2,8-3"
