着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,スノーキャンドル,牝4,54.0,御神本訓,1:14.0,,1,3.0,37.3,大井 渡辺和雄,456(0)
2,8,15,コスモブライヤー,牡7,56.0,飛田愛斗,1:14.0,アタマ,9,25.8,36.6,大井 栗田裕光,501(-12)
3,3,5,サブノコイゴコロ,牝5,54.0,落合玄太,1:14.0,クビ,11,56.5,37.1,大井 鷹見浩,457(+4)
4,4,8,レジェンドウェイ,セ5,56.0,笹川翼,1:14.4,2,4,7.6,37.8,大井 鈴木啓之,472(0)
5,4,7,ラペルシェール,牡8,55.0,☆谷内貫太,1:14.4,アタマ,15,232.4,37.0,大井 佐野謙二,484(+1)
6,6,11,パレスゴールド,牡4,56.0,藤本現暉,1:14.4,アタマ,3,5.7,37.3,大井 蛯名雄太,520(0)
7,1,2,カガヤキトップ,牝4,54.0,高橋昭平,1:14.7,1.1/2,7,23.7,38.1,大井 立花伸,435(+6)
8,3,6,フェスティヴルディ,牡5,56.0,石川倭,1:14.7,クビ,2,3.2,37.6,大井 堀千亜樹,508(+3)
9,2,4,ナックシリウス,牝4,54.0,矢野貴之,1:14.7,クビ,6,16.1,37.4,大井 立花伸,551(+5)
10,2,3,ヘクトプリンセス,牝5,54.0,仲原大生,1:14.8,1/2,13,166.8,37.3,大井 嶋田幸晴,424(-5)
11,5,9,エターナルヴァウ,牡4,56.0,安藤洋一,1:15.2,2,5,14.6,37.2,大井 藤田輝信,431(-4)
12,1,1,サムデイ,牝5,54.0,西啓太,1:15.3,1/2,10,49.8,37.5,大井 渡辺和雄,466(-6)
13,5,10,リッキーフェイス,牝5,51.0,▲高橋優,1:15.5,1.1/4,8,24.1,37.2,大井 澤佳宏,483(+4)
14,6,12,シューボーイ,牡4,56.0,和田譲治,1:15.7,1,12,144.3,37.4,大井 佐野謙二,509(0)
15,7,14,シャークシャイニー,セ9,56.0,本村直樹,1:15.9,3/4,16,310.9,37.9,大井 高岩孝敏,462(+2)
16,8,16,ミッキーチャレンジ,牡7,56.0,江里口裕,1:16.7,4,14,200.1,39.0,大井 栗田泰昌,512(+13)
