着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,チマル,セ4,56.0,鷹見陸,1:28.7,,3,6.0,39.5,大井 藤田輝信,465(-4)
2,3,3,ポルトディタリー,牡6,56.0,和田譲治,1:28.7,クビ,4,18.5,39.1,大井 久保杉隆,458(0)
3,2,2,ダノンクルーザー,牡4,56.0,安藤洋一,1:28.7,アタマ,1,1.4,39.5,大井 坂井英光,577(-6)
4,3,4,カプチーノ,牝4,54.0,西啓太,1:29.1,2,6,44.6,38.7,大井 佐々木洋,448(-1)
5,7,12,シャークル,牡4,56.0,笹川翼,1:29.3,3/4,2,4.7,39.9,大井 渡辺和雄,547(-7)
6,7,11,グランドターギー,セ4,56.0,野畑凌,1:29.3,アタマ,9,70.3,38.5,大井 渡辺和雄,476(0)
7,8,13,アジアンゴールド,牝4,54.0,達城龍次,1:29.4,1/2,8,66.7,39.4,大井 高野毅,447(+2)
8,6,10,ラストフロンティア,牡5,53.0,▲木澤奨,1:29.8,2,7,60.9,38.6,大井 村上頼章,443(+1)
9,5,7,シルフラ,牝4,54.0,佐野遥久,1:30.0,1.1/4,5,20.5,40.2,大井 栗田泰昌,468(-7)
10,4,5,ウチュウノキボウ,牝4,51.0,▲高橋優,1:30.0,ハナ,10,114.8,39.8,大井 鈴木啓之,466(+1)
11,6,9,ミュークエンペラー,牡4,56.0,藤田凌,1:30.0,ハナ,12,278.5,38.6,大井 栗田裕光,485(0)
12,1,1,バーミーズルビー,牝4,54.0,東原悠善,1:30.3,1.1/2,11,117.1,39.3,大井 佐々木洋,439(0)
13,8,14,ゲイシール,牡5,56.0,石川駿介,1:30.7,2,13,433.5,40.6,大井 岡野尚光,485(+9)
取消,4,6,ピーエムドレミ,牝5,51.0,▲杉山海波,,,,,,大井 市村誠,
