着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,コスモマガラニカ,牡4,56.0,吉井章,2:06.5,,1,1.6,38.9,大井 的場直之,476(0)
2,6,8,スリーレジェンド,牡4,56.0,笹川翼,2:07.2,3.1/2,2,5.0,39.2,大井 上杉昌宏,521(0)
3,5,5,スルガダイナゴン,牡4,56.0,御神本訓,2:07.4,3/4,3,7.3,39.1,大井 佐宗応和,535(+5)
4,5,6,ドウジギリ,牡4,56.0,矢野貴之,2:07.4,クビ,6,20.0,39.6,大井 福永敏,475(+1)
5,2,2,レベリオス,牡5,56.0,安藤洋一,2:07.8,2,8,23.3,39.7,大井 鈴木啓之,552(+2)
6,8,12,ジェーケーボンバー,牡4,56.0,西啓太,2:08.8,5,7,22.2,40.0,大井 福田真広,510(+16)
7,4,4,イエスウィズキャン,牡6,56.0,野畑凌,2:09.0,1,4,15.3,40.5,大井 堀江仁,557(-4)
8,3,3,ハニートースト,牡6,56.0,吉原寛人,2:09.6,3,9,50.1,40.7,大井 藤田輝信,495(0)
9,1,1,ガンモレジェンド,牡6,53.0,▲杉山海波,2:09.7,3/4,12,221.7,39.5,大井 栗田泰昌,436(+9)
10,7,10,プンタカナ,牝5,54.0,本田正重,2:09.8,クビ,5,17.0,41.4,大井 福田真広,489(-6)
11,6,7,レイリ,牡7,56.0,藤本現暉,2:10.4,3,11,199.6,41.2,大井 上杉昌宏,532(+2)
12,7,9,リアルクィーン,牝4,53.0,☆中山遥人,2:11.0,3,10,102.3,41.9,大井 吉井竜一,477(0)
