着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,トクシーティグレ,牡4,56.0,藤田凌,1:58.1,,2,4.1,39.6,大井 中道啓二,491(-6)
2,3,6,キャロルビアンカ,牝6,51.0,▲杉山海波,1:58.5,2,14,118.9,39.0,大井 松浦裕之,494(-4)
3,6,12,フタバサクセス,牡4,56.0,西啓太,1:58.6,1/2,6,13.4,40.8,大井 真島大輔,459(+1)
4,5,10,マウリノ,牡5,53.0,▲高橋優,1:58.7,3/4,7,24.7,41.0,大井 渡辺和雄,476(0)
5,4,7,メイショウカジボウ,牡4,56.0,鷹見陸,1:58.9,3/4,11,69.1,40.8,大井 宗形竹見,481(+1)
6,7,13,ボラボラフレイバー,牡6,55.0,☆谷内貫太,1:59.1,1,3,4.5,40.8,大井 月岡健二,450(-2)
7,5,9,デスタン,牡4,56.0,御神本訓,1:59.1,ハナ,1,4.0,39.4,大井 月岡健二,419(-3)
8,4,8,カズピレウス,牡6,56.0,和田譲治,1:59.3,1,4,7.1,41.1,大井 赤嶺亮,465(-3)
9,7,14,ビーチユーミング,牡6,56.0,岡村健司,1:59.5,1,8,26.6,40.3,大井 佐宗応和,481(+5)
10,1,2,グリスタン,牡4,56.0,桑村真明,1:59.6,クビ,5,7.4,41.6,大井 澤佳宏,480(-2)
11,2,3,コロニス,牝4,54.0,本田正重,1:59.7,クビ,10,31.8,41.2,大井 福永敏,570(-9)
12,8,15,チュイション,牡8,53.0,▲小野俊斗,1:59.7,ハナ,16,407.3,40.2,大井 赤嶺本浩,515(+6)
13,8,16,ミチノディディ,牝4,54.0,藤本現暉,1:59.8,1/2,9,31.4,42.1,大井 鷹見浩,433(-5)
14,3,5,サンタモニカビーチ,牡6,56.0,松崎正泰,1:59.8,クビ,13,82.8,40.6,大井 高野毅,553(-7)
15,2,4,ラッキーロジータ,牝4,54.0,服部茂史,2:00.0,1,15,322.6,41.1,大井 佐宗応和,485(-1)
16,1,1,エスカラムサ,牝4,54.0,野畑凌,2:02.1,10,12,70.6,43.5,大井 松浦裕之,453(-3)
