着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ポルタロマーナ,牝3,54.0,達城龍次,1:14.6,,7,25.3,39.0,大井 高野毅,501(-4)
2,6,8,インプライドオッズ,牡3,56.0,笹川翼,1:14.7,1/2,1,1.5,39.1,大井 福田真広,467(-3)
3,8,12,ケテンビート,牡3,56.0,江里口裕,1:15.7,5,5,16.4,40.1,大井 上杉昌宏,485(0)
4,3,3,プルミエミッキー,牝3,54.0,田中洸多,1:15.8,クビ,2,5.4,39.6,大井 橋本和馬,485(+1)
5,2,2,ハヤテノシンノスケ,牡3,56.0,吉村智洋,1:15.9,1/2,3,6.8,38.7,大井 高野毅,463(+7)
6,7,11,トキオゴリン,牡3,53.0,▲西優哉,1:16.1,1,11,175.3,39.1,大井 朝倉実,454(-4)
7,1,1,ジーティークィーン,牝3,54.0,和田譲治,1:16.1,クビ,4,14.1,39.5,大井 中道啓二,431(-4)
8,5,7,ローゼンブルーム,牡3,53.0,▲杉山海波,1:16.4,1.1/2,8,45.1,38.7,大井 堀江仁,471(+5)
9,6,9,ファジーエンジェル,牝3,54.0,藤本現暉,1:16.4,アタマ,9,47.9,38.9,大井 佐々木洋,482(+7)
10,7,10,ゴールデンルチル,牡3,55.0,☆中山遥人,1:17.1,3.1/2,6,20.9,40.5,大井 朝倉実,459(+1)
11,5,6,サスケリアン,牝3,53.0,☆谷内貫太,1:17.1,アタマ,10,135.2,40.1,大井 嶋田幸晴,437(+9)
12,4,4,シジミノヒナコ,牝3,51.0,▲高橋優,1:17.2,クビ,12,231.7,40.0,大井 吉井竜一,409(+3)
13,8,13,エイシンシームレス,牝3,54.0,高野誠毅,1:18.0,4,13,250.3,40.2,大井 久保杉隆,455(-2)
