馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベニシア,牝5,江田照,美浦・粕谷昌央,差し,62.6,10,14,4歳以上2勝クラス,37.4,450(+10),中山,40,中5週,Y,,3,ヘニーヒューズ,ゴールドアリュール,
2,2,ヴィクトリーロード,牡6,菊澤一,美浦・畠山吉宏,差し,26.0,7,9,4歳以上2勝クラス,37.1,486(-2),中山,68,中9週,Y,,3,ロードカナロア,ハーツクライ,
3,3,ロアリングルックス,牡6,菅原涼,大井・堀江仁,先行,178.4,12,7,クンツァ(A2),37.5,505(+5),大井,248,中34週,,Y,0,ルックスザットキル,ロードバリオス,
4,4,ラーナローザ,牝4,矢野貴,美浦・畠山吉宏,差し,13.2,4,10,4歳以上2勝クラス,37.1,497(+1),京都,95,中13週,Y,,3,ドレフォン,パイロ,
5,4,ゼルトザーム,牡5,笹川翼,大井・福永敏,差し,14.0,5,2,日本橋賞(A2B1),36.7,500(+2),大井,22,中2週,,,0,ヘニーヒューズ,キングカメハメハ,
6,5,ゴールデンブザー,牡5,達城龍,大井・宗形竹見,先行,176.2,11,6,銀嶺賞競(B1B2),43.7,530(+9),大井,126,中17週,,,0,マジェスティックウォリアー,ゴールドヘイロー,
7,5,アイアンサイズ,牡7,中山遥,大井・佐宗応和,差し,429.5,13,8,日本橋賞(A2B1),39.8,472(0),大井,22,中2週,,,0,コパノリッキー,アジュディケーティング,
8,6,ヘルメース,牡5,黛弘人,美浦・伊藤圭三,差し,47.9,8,10,4歳以上2勝クラス,36.5,490(-8),中山,47,中6週,Y,,3,ファインニードル,キンシャサノキセキ,
9,6,ブルーノート,牡7,田口貫,栗東・梅田智之,差し,49.8,9,11,4歳以上2勝クラス,36.4,508(-8),阪神,81,中11週,Y,,3,コパノリッキー,クロフネ,
10,7,ネオトキオ,牡6,安藤洋,大井・荒山勝徳,先行,1.5,1,1,日本橋賞(A2B1),36.2,460(+4),大井,22,中2週,,,1,キズナ,Dubawi,
11,7,オトメナシャチョウ,牝4,丸山元,栗東・森秀行,先行,8.1,3,15,4歳以上2勝クラス,38.3,494(+10),中山,81,中11週,Y,,3,Speightstown,Curlin,
12,8,ムーム,牝5,御神本,大井・橋本和馬,先行,17.5,6,3,日本橋賞(A2B1),37.3,478(-3),大井,22,中2週,,,1,キンシャサノキセキ,シンボリクリスエス,
13,8,ペレグリン,牝5,Ｍ．デ,栗東・河嶋宏樹,差し,6.3,2,11,,37.0,436(-4),中京,67,中9週,Y,,3,バンブーエール,マルカシェンク,
