券種,組み合わせ,配当,人気
単勝,5,6920,10
複勝,5,1030,10
複勝,7,170,2
複勝,9,470,7
枠連,4-5,2510,9
馬連,5-7,15560,28
ワイド,5-7,4020,35
ワイド,5-9,8820,57
ワイド,7-9,1540,15
馬単,5-7,46820,62
3連複,5-7-9,59480,118
3連単,5-7-9,915310,832
