券種,組み合わせ,配当,人気
単勝,2,190,2
複勝,2,100,1
複勝,1,110,2
複勝,8,170,4
馬連,1-2,130,1
ワイド,1-2,110,1
ワイド,2-8,260,3
ワイド,1-8,260,2
馬単,2-1,270,2
3連複,1-2-8,370,1
3連単,2-1-8,1120,4
