着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,ナンセイホワイト,牡6,56.0,安藤洋一,1:25.0,,5,14.1,37.1,大井 米田英世,505(-7)
2,5,9,ジョージテソーロ,牡5,56.0,落合玄太,1:25.4,2,7,24.2,38.4,浦和 小久保智,474(-9)
3,7,13,ドリームビリーバー,牡7,56.0,藤田凌,1:25.4,クビ,14,214.3,37.2,大井 阪本一栄,478(-4)
4,3,5,ライラボンド,牡7,56.0,飛田愛斗,1:25.6,3/4,13,160.1,37.9,船橋 新井清重,530(-2)
5,2,3,ギャルダル,セ8,56.0,和田譲治,1:26.0,2,11,69.4,38.0,船橋 川島正一,485(-5)
6,5,10,イグザルト,牡7,56.0,澤田龍哉,1:26.1,1/2,6,15.0,38.5,大井 荒山勝徳,506(-10)
7,1,1,チカッパ,牡5,58.0,矢野貴之,1:26.3,1,1,2.1,38.9,大井 佐宗応和,508(-8)
8,8,15,コンティノアール,牡6,56.0,吉井章,1:26.9,3,9,47.8,38.4,船橋 山田信大,551(+9)
9,6,12,サトノテンペスト,牡8,56.0,笹川翼,1:26.9,クビ,2,5.3,39.2,大井 真島大輔,513(0)
10,1,2,ミルトクレイモー,牡6,56.0,石川倭,1:27.4,2.1/2,10,55.3,38.9,大井 橋本和馬,517(-26)
11,2,4,フジユージーン,牡5,56.0,杉山海波,1:27.4,アタマ,8,35.5,39.5,大井 岡野尚光,604(+21)
12,7,14,コパノパサディナ,牡6,56.0,御神本訓,1:27.4,ハナ,3,5.5,40.1,船橋 森泰斗,543(-3)
13,3,6,マースインディ,牡11,56.0,藤本現暉,1:27.5,クビ,16,738.2,38.2,大井 阪本一栄,478(-6)
14,4,7,ティアラフォーカス,牡7,56.0,達城龍次,1:27.6,クビ,15,237.3,40.9,大井 宗形竹見,566(+3)
15,8,16,ベルダーイメル,牡9,56.0,吉原寛人,1:27.7,3/4,12,82.0,39.2,大井 福永敏,485(+9)
16,6,11,ナスティウェザー,牡5,56.0,西啓太,1:27.9,3/4,4,7.8,40.7,大井 坂井英光,475(-6)
