券種,組み合わせ,配当,人気
単勝,5,1490,6
複勝,5,460,7
複勝,9,220,2
複勝,14,1550,13
枠連,4-6,2830,12
馬連,5-9,4180,16
ワイド,5-9,1860,21
ワイド,5-14,7160,58
ワイド,9-14,4530,45
馬単,5-9,8320,35
3連複,5-9-14,44970,136
3連単,5-9-14,216630,634
