券種,組み合わせ,配当,人気
単勝,6,1530,5
複勝,6,270,3
複勝,2,350,5
複勝,7,110,1
枠連,1-3,5730,13
馬連,2-6,13120,27
ワイド,2-6,1960,21
ワイド,6-7,330,2
ワイド,2-7,590,6
馬単,6-2,37030,54
3連複,2-6-7,4200,12
3連単,6-2-7,85080,222
