券種,組み合わせ,配当,人気
単勝,1,170,1
複勝,1,100,1
複勝,9,170,4
複勝,10,140,3
枠連,1-7,210,1
馬連,1-9,400,1
ワイド,1-9,220,3
ワイド,1-10,220,2
ワイド,9-10,360,6
馬単,1-9,610,1
3連複,1-9-10,690,3
3連単,1-9-10,1940,4
