着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ラブミーモンロー,牝3,53.0,笹川翼,1:12.3,,1,1.4,36.9,大井 荒山勝徳,470(+2)
2,1,1,ジューンドラゴン,牡4,56.0,達城龍次,1:12.7,2,6,20.3,37.3,大井 鈴木啓之,456(+2)
3,6,9,アポロリヤム,セ7,56.0,張田昂,1:12.7,クビ,12,208.5,36.7,大井 市村誠,462(-1)
4,7,11,コスモソンジュ,牡5,53.0,▲小野俊斗,1:12.8,3/4,9,60.8,36.2,大井 宗形竹見,443(-5)
5,4,5,コーラルキング,牡4,56.0,藤田凌,1:12.8,アタマ,5,18.3,37.1,大井 鈴木啓之,485(+3)
6,4,6,ワールドコネクター,牡7,56.0,藤本現暉,1:12.9,クビ,2,7.1,37.1,大井 森下淳平,569(+6)
7,8,13,シャインフォール,牡7,56.0,吉井章,1:13.1,1,8,24.1,37.1,大井 橋本和馬,465(-6)
8,8,14,リュウノファウラー,牡7,56.0,本田正重,1:13.3,1,7,20.6,37.4,大井 鷹見浩,476(+1)
9,2,2,ケイアイカペラ,牡5,56.0,野畑凌,1:13.6,1.1/2,4,10.8,37.0,大井 米田英世,522(-8)
10,7,12,ポアゾンボス,牡5,56.0,西啓太,1:13.7,3/4,11,121.9,38.2,大井 中道啓二,514(+8)
11,5,8,ニシノデフィレ,セ7,56.0,瀬川将輝,1:14.0,1.1/2,14,295.2,36.6,大井 市村誠,496(-6)
12,3,4,スタードラマー,牡6,56.0,本橋孝太,1:15.0,5,13,235.9,37.5,大井 須田和伸,463(+2)
13,5,7,フレンドローマ,牡4,56.0,鷹見陸,1:15.2,1,10,104.9,38.4,大井 上杉昌宏,465(+5)
中止,6,10,ロンギングナイス,牡6,53.0,▲木澤奨,,,3,9.7,,大井 的場直之,487(-2)
