着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,グリューヴルム,牡7,56.0,矢野貴之,2:50.1,,1,2.1,37.1,川崎 内田勝義,493(-5)
2,4,6,リベイクフルシティ,セ6,56.0,和田譲治,2:50.1,クビ,5,21.3,37.1,大井 宗形竹見,514(+3)
3,5,9,ツウカイノキズナ,セ6,56.0,本田正重,2:50.6,2.1/2,2,2.6,37.2,船橋 岩崎真樹,482(+2)
4,1,1,カイル,牡7,56.0,見越彬央,2:51.2,3,10,73.5,37.6,浦和 小久保智,495(+3)
5,5,8,ヴィアメント,セ9,56.0,石川倭,2:51.5,1.1/2,6,22.9,37.9,大井 藤田輝信,504(+17)
6,2,2,ケンシレインボー,牡4,56.0,笹川翼,2:52.2,3.1/2,8,49.5,38.4,船橋 佐藤裕太,448(+4)
7,7,12,ヴェルテックス,牡9,56.0,安藤洋一,2:52.4,1,13,198.2,38.8,大井 藤田輝信,536(+5)
8,2,3,エクセスリターン,牡7,56.0,本橋孝太,2:52.5,3/4,4,12.5,38.9,大井 坂井英光,554(-1)
9,8,14,ミヤギザオウ,牡7,56.0,桑村真明,2:52.6,1/2,7,36.0,39.4,大井 森下淳平,523(+14)
10,6,10,オピニオンリーダー,牡6,56.0,吉原寛人,2:52.8,1,3,6.8,39.6,浦和 小久保智,468(+7)
11,4,7,セイカメテオポリス,牡8,56.0,野畑凌,2:53.0,3/4,9,60.2,39.2,大井 渡辺和雄,543(+2)
12,8,15,ベルグラシアス,牝4,54.0,町田直希,2:53.1,クビ,12,126.6,39.0,大井 市村誠,454(+5)
13,3,4,グランデマーレ,牡9,56.0,西啓太,2:55.9,大,14,342.3,41.0,大井 高岩孝敏,513(+3)
14,6,11,ギャラクシーナイト,牡7,56.0,服部茂史,2:56.2,1.1/2,11,101.3,43.0,大井 久保杉隆,518(-11)
15,7,13,ディオスバリエンテ,セ8,56.0,保園翔也,2:59.9,大,15,427.3,44.8,浦和 小久保智,474(+1)
