券種,組み合わせ,配当,人気
単勝,4,1380,6
複勝,4,390,7
複勝,1,150,1
複勝,8,810,10
枠連,1-3,910,2
馬連,1-4,2120,9
ワイド,1-4,850,9
ワイド,4-8,6300,47
ワイド,1-8,1710,24
馬単,4-1,5180,21
3連複,1-4-8,16990,60
3連単,4-1-8,91580,307
