馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マーナーパス,牡7,遠藤健,大井・遠藤茂,逃げ,7.3,3,7,C3四 (C3五),40.4,464(-2),大井,20,中2週,,,0,Raven's Pass,Poet's Voice,
2,2,エクスプローラー,牡7,本村直,大井・納谷和玖,差し,122.0,8,12,C3四 (C3五),42.1,470(-1),大井,20,中2週,,,0,クロフネ,カジノドライヴ,
3,3,ウィルフィオーナ,牝4,杉山海,大井・松浦裕之,差し,46.8,6,5,C3四 (C3五),39.2,413(0),大井,20,中2週,,,0,ドゥラメンテ,ステイゴールド,
4,4,スイヘイセン,牡5,佐野遥,大井・阪本一栄,差し,68.5,7,11,C3四 (C3五),40.1,482(-9),大井,20,中2週,,,0,ベストウォーリア,ネオユニヴァース,
5,5,ツクシ,牝6,谷内貫,大井・大宮和也,差し,5.4,2,5,C3四 (C3五),39.3,460(-2),大井,20,中2週,,,0,ファインニードル,アドマイヤドン,
6,6,ソフィアトート,牝5,菅原涼,大井・堀千亜樹,差し,270.2,10,12,C3四 (C3五),39.8,432(+1),大井,20,中2週,,,0,ファインニードル,Sadler's Wells,
7,6,セグレタリオレディ,牝4,小野俊,大井・渡部則夫,差し,323.9,11,11,C3四 (C3五),40.0,406(-1),大井,20,中2週,,,0,レーヴミストラル,トーセンジョーダン,
8,7,ファイストス,牝5,西優哉,大井・須田和伸,先行,9.6,4,2,C3四 (C3五),41.6,464(0),大井,20,中2週,,,0,バゴ,オンファイア,
9,7,ジェムストンパワー,牡4,高橋優,大井・栗田裕光,差し,246.5,9,10,C3四 (C3五),41.1,436(+3),大井,20,中2週,,,0,レーヴミストラル,ネオユニヴァース,
10,8,ドンナドンナ,牝6,田中洸,大井・橋本和馬,先行,11.4,5,10,C3四 (C3五),40.0,458(-2),大井,20,中2週,,,0,マジェスティックウォリアー,ゴールドアリュール,
11,8,レッツゴージミー,牡4,藤田凌,大井・佐野謙二,差し,1.4,1,2,3歳16,37.7,515(+17),大井,385,中54週,,Y,0,ヴァンセンヌ,Kingmambo,
