券種,組み合わせ,配当,人気
単勝,8,960,4
複勝,8,210,3
複勝,5,140,2
複勝,10,240,5
枠連,5-7,1670,6
馬連,5-8,1290,6
ワイド,5-8,380,5
ワイド,8-10,820,11
ワイド,5-10,520,8
馬単,8-5,3430,13
3連複,5-8-10,3340,13
3連単,8-5-10,23710,74
