着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ペルセヴェランテ,牡5,57.0,笹川翼,1:41.1,,2,2.6,38.9,大井 荒山勝徳,504(0)
2,8,10,ミクニサンビーム,牡4,57.0,矢野貴之,1:41.2,1/2,1,1.5,38.6,大井 藤田輝信,480(0)
3,7,8,マイネルボンバー,牡6,57.0,吉井章,1:41.4,1.1/4,5,26.2,39.2,大井 阪本一栄,485(-6)
4,8,9,モズユウガ,牡7,55.0,石川駿介,1:42.2,4,3,21.3,39.2,大井 松浦裕之,511(-6)
5,2,2,ビシャモンテン,牡8,57.0,藤田凌,1:42.5,1.1/2,4,21.4,39.1,大井 荒井朋弘,516(+4)
6,7,7,トーセンヴィオラ,牡5,55.0,保園翔也,1:42.6,3/4,9,78.4,40.4,浦和 小久保智,510(+1)
7,5,5,メーサンデュラント,牡6,57.0,安藤洋一,1:42.9,1.1/2,8,47.4,39.9,大井 月岡健二,472(+6)
8,4,4,エルツ,牡6,55.0,和田譲治,1:43.1,1,6,32.0,40.5,大井 月岡健二,508(+1)
9,1,1,クラウンシューター,牡7,56.0,☆中山遥人,1:43.1,ハナ,7,41.7,40.2,大井 栗田裕光,498(+1)
10,3,3,サブノハクタカ,牡8,57.0,新原周馬,1:43.6,2.1/2,10,126.7,39.9,大井 鷹見浩,486(-3)
