馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,キャップ,セ7,櫻井光,大井・穂刈隆志,追込,115.5,10,12,三宅坂賞(B3),41.2,467(0),大井,25,中3週,,,0,ビッグアーサー,アグネスワールド,
2,2,ライブリームーラン,牝6,西優哉,大井・藤田輝信,差し,111.0,9,13,六角坂賞(B3),38.5,558(+2),大井,26,中3週,,,1,リアルスティール,Shamardal,
3,3,ジーベンファルベン,セ4,矢野貴,大井・真島大輔,差し,10.1,2,5,山王坂賞(B3),38.5,465(-9),大井,123,中17週,,,0,レッドファルクス,フレンチデピュティ,
4,4,オソルノ,セ6,西啓太,大井・福田真広,差し,20.1,6,8,東京スポ(B3),38.0,498(-8),大井,22,中2週,,,0,シニスターミニスター,キングカメハメハ,
5,5,フェレザ,牝5,吉井章,大井・月岡健二,先行,17.7,4,2,マーメイ(C1),38.2,479(+6),大井,23,中2週,,,0,ドレフォン,アグネスタキオン,
6,6,ゴールドカグヤヒメ,牝3,鷹見陸,大井・上杉昌宏,差し,25.3,8,8,六角坂賞(B3),37.4,478(0),大井,26,中3週,,,0,トビーズコーナー,プリサイスエンド,
7,6,ウインアイリーン,牝7,本田正,大井・須田和伸,差し,19.9,5,9,東京スポ(B3),37.8,478(+3),大井,22,中2週,,,0,ヘニーヒューズ,スペシャルウィーク,
8,7,ゼイトク,牡5,笹川翼,大井・上杉昌宏,差し,21.0,7,4,C1二 (C1三),38.0,475(-4),大井,22,中2週,,,0,モンテロッソ,ロイヤルウエスト,
9,7,シャークシャイニー,セ9,本村直,大井・高岩孝敏,差し,170.7,11,10,六角坂賞(B3),37.1,451(0),大井,26,中3週,,,0,フリオーソ,パイロ,
10,8,シンギングブルース,牡7,和田譲,大井・荒山勝徳,先行,1.2,1,1,いて座特(C1三),37.1,506(+1),大井,22,中2週,,,0,ホッコータルマエ,ヴァーミリアン,
11,8,ニシノシークレット,牡6,達城龍,大井・市村誠,差し,16.7,3,4,桂坂賞競(B3),39.7,517(+10),大井,86,中11週,,,0,リーチザクラウン,サウスヴィグラス,
