券種,組み合わせ,配当,人気
単勝,7,720,4
複勝,7,180,3
複勝,11,380,9
複勝,12,150,1
枠連,5-7,770,1
馬連,7-11,10000,35
ワイド,7-11,1910,29
ワイド,7-12,440,2
ワイド,11-12,930,10
馬単,7-11,18840,65
3連複,7-11-12,7700,27
3連単,7-11-12,75270,258
