券種,組み合わせ,配当,人気
単勝,8,130,1
複勝,8,100,1
複勝,5,140,2
複勝,6,190,5
枠連,5-7,340,1
馬連,5-8,360,1
ワイド,5-8,180,1
ワイド,6-8,380,5
ワイド,5-6,890,11
馬単,8-5,410,1
3連複,5-6-8,1740,5
3連単,8-5-6,3460,8
