馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジョンノコトバ,セ4,高橋優,大井・朝倉実,差し,250.3,12,15,C3二 三,39.2,455(-2),大井,13,中1週,,,0,モーニン,サンデーサイレンス,
2,2,ショウサンレックス,牡6,藤田凌,大井・立花伸,差し,5.3,3,9,C3二 三,39.5,451(0),大井,13,中1週,,,0,フリオーソ,ゴールドアリュール,
3,3,パープルライダー,牡4,岡村健,大井・田中正人,差し,214.6,11,13,C3四 五,39.4,500(+1),大井,15,中1週,,,0,アニマルキングダム,Tiznow,
4,4,アソス,牡6,安藤洋,大井・月岡健二,差し,60.7,10,13,C3二 三,38.6,443(+3),大井,13,中1週,,,0,ワールドエース,エンパイアメーカー,
5,4,タカノドリーム,牡7,御神本,大井・栗田裕光,先行,5.8,4,6,C3二 三,38.2,512(-1),大井,13,中1週,,,0,アドマイヤムーン,タップダンスシチー,
6,5,ノビシロ,セ6,中山遥,大井・赤嶺本浩,先行,3.7,2,14,C3二 三,45.4,548(-4),大井,13,中1週,,,0,デクラレーションオブウォー,マンハッタンカフェ,
7,5,マハーギータ,牝4,杉山海,大井・赤嶺本浩,差し,298.8,13,5,お年玉賞(C3),38.6,430(-2),川崎,28,中3週,,,0,バゴ,ステイゴールド,
8,6,エムオーナイナー,牡8,藤本現,大井・高岩孝敏,差し,56.8,9,11,C3二 三,39.7,471(-2),大井,13,中1週,,,0,アドマイヤムーン,ゼンノロブロイ,
9,6,カノアレディー,牝7,新原周,大井・蛯名雄太,先行,3.5,1,2,C3四 五,38.4,492(+6),大井,15,中1週,,,0,フリオーソ,キングカメハメハ,
10,7,シャンペートル,牡5,達城龍,大井・納谷和玖,先行,16.8,6,6,C3四 五,38.4,509(-3),大井,15,中1週,,,0,マインドユアビスケッツ,オルフェーヴル,
11,7,ミキノカラクリバコ,牡8,江里口,大井・村上頼章,差し,6.0,5,4,C3二 三,38.2,542(+1),大井,13,中1週,,,0,タイムパラドックス,パーソナルラッシュ,
12,8,ノリサムソン,牡5,,大井・大宮和也,差し,40.7,8,15,C3四 五,40.2,490(-10),大井,15,中1週,,,0,メイショウサムソン,アグネスタキオン,
13,8,ジーガーオーシャン,牡8,小野俊,大井・赤嶺本浩,差し,22.6,7,9,C3一,40.1,516(-6),大井,14,中1週,,,0,アジアエクスプレス,ウイングアロー,
