券種,組み合わせ,配当,人気
単勝,10,550,4
複勝,10,210,4
複勝,4,470,7
複勝,3,290,6
枠連,4-7,1900,11
馬連,4-10,2890,13
ワイド,4-10,1190,17
ワイド,3-10,1090,16
ワイド,3-4,1430,21
馬単,10-4,5490,27
3連複,3-4-10,9260,33
3連単,10-4-3,46710,172
