コーナー,通過順
2コーナー,"(5,7),(12,13),3,(4,6,11),2-8,9,10,1"
3コーナー,"5,(7,12,13),(3,6,11),4,2,9,(8,10)=1"
4コーナー,"5,(7,12,13),3,6,(4,11)-2,9,(8,10)=1"
