馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワールドエンパイア,牡5,新原周,大井・蛯名雄太,差し,159.7,8,8,狸坂賞競(B3),38.6,497(-5),大井,21,中2週,,,0,ワールドエース,エンパイアメーカー,
2,2,エイシンネクタル,牡6,古岡勇,大井・遠藤茂,差し,160.6,9,15,権之助坂(B3),40.9,480(+8),大井,122,中16週,,,0,イスラボニータ,キングカメハメハ,
3,3,リコーテリア,牝4,御神本,大井・荒山勝徳,差し,2.1,1,1,C1三 (C1四),37.7,500(-2),大井,21,中2週,,,0,キンシャサノキセキ,キングカメハメハ,
4,4,コリエドール,牝4,野畑凌,大井・藤田輝信,差し,18.8,6,10,狸坂賞競(B3),39.5,454(+6),大井,21,中2週,,,0,オルフェーヴル,フレンチデピュティ,
5,4,シャドウキャッスル,牡4,石川倭,大井・真島大輔,先行,4.0,2,8,3歳以上1勝クラス,37.7,476(+16),中山,69,中9週,Y,,3,イスラボニータ,Zensational,
6,5,ヘクトプリンセス,牝5,谷内貫,大井・嶋田幸晴,差し,243.5,11,8,別所坂賞(B3),37.6,429(+6),大井,23,中2週,,,0,ダノンレジェンド,ブライアンズタイム,
7,5,イタロ,牡5,石川駿,大井・高橋清顕,差し,64.9,7,12,別所坂賞(B3),38.4,485(-6),大井,23,中2週,,,0,アジアエクスプレス,ゴールドアリュール,
8,6,ヴァルタリ,牡5,福原杏,大井・阪本一栄,追込,463.6,13,13,百反坂賞(B3),40.4,520(-2),大井,25,中3週,,,0,トランセンド,エンパイアメーカー,
9,6,トチノヒーロー,セ8,岡村健,大井・嶋田幸晴,追込,337.7,12,9,狸坂賞競(B3),38.2,436(+1),大井,21,中2週,,,0,タニノギムレット,サウスヴィグラス,
10,7,ケンヴィヴァルディ,牡5,達城龍,大井・堀千亜樹,差し,18.0,5,2,筋違見附(C1四),37.7,527(+2),大井,21,中2週,,,0,モンテロッソ,トニービン,
11,7,プレストステラ,牡6,本橋孝,大井・鷹見浩,差し,5.6,4,3,狸坂賞競(B3),38.3,503(-6),大井,21,中2週,,,0,アポロキングダム,ナスダックパワー,
12,8,ラペルシェール,牡8,本田正,大井・佐野謙二,追込,188.4,10,6,大黒坂賞(B3),37.9,483(+3),大井,154,中21週,,,0,スウェプトオーヴァーボード,カコイーシーズ,
13,8,レジェンドウェイ,セ5,笹川翼,大井・鈴木啓之,差し,4.8,3,2,C1三 (C1四),38.3,472(+2),大井,21,中2週,,,0,ダノンレジェンド,サウスヴィグラス,
