券種,組み合わせ,配当,人気
単勝,1,420,1
複勝,1,170,1
複勝,7,260,5
複勝,2,690,12
枠連,1-5,1290,6
馬連,1-7,2560,6
ワイド,1-7,930,7
ワイド,1-2,3300,43
ワイド,2-7,8810,69
馬単,1-7,4780,12
3連複,1-2-7,42840,156
3連単,1-7-2,172120,690
