コーナー,通過順
2コーナー,"4,10,(11,13),(8,12),14,6,7,(1,5),9,3,2"
3コーナー,"4,10,11,12,13,14,8,7,6,5,1,9,3-2"
4コーナー,"4,10,11,12,14,8,13,7,5,(1,6),9,3-2"
