着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,アベニンスマイル,牡5,56.0,横川怜央,1:27.0,,3,5.9,39.1,大井 鈴木啓之,527(+1)
2,6,10,クレド,牡7,56.0,御神本訓,1:27.1,1/2,1,1.9,38.0,大井 坂井英光,424(+2)
3,7,12,アイズ,牡5,56.0,吉井章,1:27.2,3/4,8,37.2,37.7,大井 月岡健二,511(+10)
4,2,2,アッティラ,牡6,56.0,吉原寛人,1:27.3,クビ,5,15.6,37.6,大井 福永敏,458(-5)
5,3,3,トーセンヴィオラ,牡5,56.0,福原杏,1:27.3,クビ,6,17.3,39.5,浦和 小久保智,508(+9)
6,5,8,サウンドバッハ,牡4,56.0,石川倭,1:27.5,3/4,9,40.3,38.0,大井 立花伸,497(+5)
7,4,6,コスモソンジュ,牡5,56.0,和田譲治,1:27.6,3/4,7,17.8,39.2,大井 宗形竹見,447(+3)
8,6,9,フレンドローマ,牡4,56.0,矢野貴之,1:27.8,3/4,10,65.1,38.0,大井 上杉昌宏,465(0)
9,4,5,スパイオンハート,牝5,54.0,藤本現暉,1:28.2,2,4,9.5,39.2,船橋 林正人,488(-2)
10,3,4,キエティスム,牡4,56.0,安藤洋一,1:28.2,クビ,2,5.1,39.9,大井 田中正人,473(+5)
11,8,14,ガンモレジェンド,牡6,55.0,☆中山遥人,1:28.3,クビ,11,76.7,37.3,大井 栗田泰昌,430(+8)
12,7,11,スタードラマー,牡6,53.0,▲西優哉,1:28.6,1.3/4,12,132.4,38.4,大井 須田和伸,463(-2)
13,5,7,ディージェーサン,牝7,51.0,▲高橋優,1:29.3,3.1/2,13,163.9,40.2,大井 蛯名雄太,443(-2)
14,8,13,スミソニアン,牡8,56.0,鷹見陸,1:29.6,1.1/2,14,318.7,39.4,大井 宗形竹見,464(+2)
