着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,コスモマガラニカ,牡4,57.0,江里口裕,1:40.1,,3,4.1,38.9,大井 的場直之,478(-3)
2,2,3,アレスエルピーダ,牡5,57.0,笹川翼,1:41.3,6,2,4.0,39.8,大井 真島大輔,483(-11)
3,2,2,トランジェント,牝5,55.0,澤田龍哉,1:41.4,3/4,5,13.2,39.7,大井 田中正人,482(-3)
4,4,7,サトノエンパイア,牡5,57.0,和田譲治,1:41.5,クビ,7,18.4,39.0,大井 赤嶺亮,433(-3)
5,1,1,ラモラック,牡6,57.0,西啓太,1:41.6,1/2,1,3.3,39.9,大井 佐宗応和,528(-1)
6,6,10,アーススピリット,牡5,57.0,藤本現暉,1:42.1,2.1/2,8,22.6,40.0,大井 納谷和玖,539(-4)
7,4,6,コパノマデリン,牝4,55.0,町田直希,1:42.5,2,11,95.4,39.4,大井 松浦裕之,462(+8)
8,3,4,チューウィー,牝7,55.0,東原悠善,1:42.8,1.3/4,14,370.8,40.0,大井 佐々木忠,479(+2)
9,3,5,ヘニングセン,牡4,57.0,安藤洋一,1:43.0,1,4,8.6,40.9,大井 藤田輝信,488(+4)
10,5,8,イチニチショチョウ,牡5,56.0,☆谷内貫太,1:43.2,3/4,13,202.1,39.9,大井 嶋田幸晴,495(0)
11,8,15,ニシノシークレット,牡6,57.0,達城龍次,1:43.4,1,10,32.2,41.7,大井 市村誠,509(-2)
12,7,13,ウータンビート,牝4,55.0,野畑凌,1:44.1,3.1/2,9,23.6,42.7,大井 村上頼章,495(+7)
取消,6,11,イモノソーダワリデ,牡5,57.0,鷹見陸,,,,,,大井 須田和伸,
中止,7,12,サクラサクヤヒメ,牝4,55.0,吉井章,,,6,13.4,,大井 森下淳平,455(+1)
中止,8,14,シャークシャイニー,セ9,57.0,岡村健司,,,12,136.7,,大井 高岩孝敏,455(+1)
