券種,組み合わせ,配当,人気
単勝,6,430,2
複勝,6,130,2
複勝,3,110,1
複勝,7,190,5
枠連,3-6,450,1
馬連,3-6,460,1
ワイド,3-6,190,1
ワイド,6-7,440,8
ワイド,3-7,400,7
馬単,6-3,1070,3
3連複,3-6-7,1160,4
3連単,6-3-7,6780,25
