券種,組み合わせ,配当,人気
単勝,6,640,3
複勝,6,140,3
複勝,16,110,2
複勝,13,100,1
枠連,3-8,410,3
馬連,6-16,590,2
ワイド,6-16,240,3
ワイド,6-13,240,2
ワイド,13-16,130,1
馬単,6-16,1560,6
3連複,6-13-16,360,1
3連単,6-16-13,3250,8
