馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,モナミ,牝4,和田譲,大井・蛯名雄太,先行,4.3,2,2,C2八 (C2九),39.6,486(+1),大井,22,中2週,,,0,ホッコータルマエ,ワイルドラッシュ,
2,2,ティーズアイランド,牝6,杉山海,大井・高野毅,先行,7.5,5,8,冬牡丹特(C2),39.4,487(0),大井,23,中2週,,,0,スマートファルコン,タイムパラドックス,
4,4,ラピダニーニャ,牝5,藤田凌,大井・堀千亜樹,差し,6.9,4,6,C2六 七,39.8,466(0),大井,35,中4週,,,0,ドレフォン,Leroidesanimaux,
5,4,ジューンバタフライ,牝5,吉井章,大井・松浦裕之,差し,4.9,3,1,C2五 (C2六),37.5,462(+13),大井,169,中23週,,,0,デクラレーションオブウォー,アドマイヤムーン,
7,5,ブレスト,牝4,古岡勇,大井・遠藤茂,追込,241.6,10,8,C2三 (C2四),40.3,454(+7),大井,20,中2週,,,0,マクマホン,ディープインパクト,
8,6,バーミーズルビー,牝4,東原悠,大井・佐々木洋,差し,44.3,9,10,C2六 七,39.3,433(-4),大井,21,中2週,,,0,ブリックスアンドモルタル,Successful Appeal,
9,6,トキノカンピオーネ,牡4,服部茂,大井・月岡健二,差し,3.8,1,2,C2八 (C2九),38.2,501(+4),大井,22,中2週,,,0,リアルインパクト,Planteur,
10,7,ジェノベーゼ,牡5,仲原大,大井・岡野尚光,差し,244.7,11,13,C2三 (C2四),40.4,478(-3),大井,20,中2週,,,0,コパノリチャード,クロフネ,
11,7,コロニス,牝4,野畑凌,大井・福永敏,差し,18.3,8,11,初凪特別(C2),41.2,570(0),大井,20,中2週,,,1,デクラレーションオブウォー,バブルガムフェロー,
12,8,マヒナブラヴォー,牡5,西啓太,大井・中道啓二,追込,8.1,6,4,C1六 (C1七),39.8,514(+20),大井,329,中46週,,Y,0,ポアゾンブラック,メイショウオウドウ,
13,8,シルエットライド,牡4,石川倭,大井・蛯名雄太,差し,14.0,7,5,C2八 (C2九),38.1,446(-2),大井,22,中2週,,,0,メイショウボーラー,ブライアンズタイム,
