券種,組み合わせ,配当,人気
単勝,4,650,4
複勝,4,160,3
複勝,2,130,1
複勝,3,210,4
枠連,2-4,820,4
馬連,2-4,740,2
ワイド,2-4,270,1
ワイド,3-4,730,9
ワイド,2-3,340,3
馬単,4-2,1930,6
3連複,2-3-4,1720,4
3連単,4-2-3,10330,26
