券種,組み合わせ,配当,人気
単勝,4,590,2
複勝,4,170,2
複勝,9,420,7
複勝,12,210,3
枠連,3-6,1460,5
馬連,4-9,4390,15
ワイド,4-9,1250,15
ワイド,4-12,690,6
ワイド,9-12,1390,17
馬単,4-9,9970,29
3連複,4-9-12,6940,19
3連単,4-9-12,58830,166
