券種,組み合わせ,配当,人気
単勝,9,1020,5
複勝,9,350,7
複勝,10,150,1
複勝,2,2600,13
枠連,6-6,1840,9
馬連,9-10,1840,8
ワイド,9-10,860,11
ワイド,2-9,10480,62
ワイド,2-10,5370,38
馬単,9-10,3990,17
3連複,2-9-10,39480,102
3連単,9-10-2,159480,387
