着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,ナンセイスコピオン,牝6,54.0,笹川翼,1:27.0,,1,2.4,38.2,大井 米田英世,460(+2)
2,7,8,デルマウチガケ,牝6,54.0,矢野貴之,1:29.0,10,3,5.2,40.0,大井 鈴木啓之,467(+5)
3,4,4,キタノホウセキ,牝4,54.0,西啓太,1:29.2,3/4,2,4.8,40.5,大井 福田真広,484(+4)
4,2,2,アオイフォトグラフ,牝4,54.0,和田譲治,1:29.3,1/2,5,7.8,40.3,大井 市村誠,505(+5)
5,8,10,エキゾチックガール,牝4,54.0,本田正重,1:29.4,1/2,7,26.2,40.2,大井 栗田裕光,422(+4)
6,6,7,クミンフレイバー,牝5,54.0,新原周馬,1:29.5,クビ,4,6.5,40.8,大井 真島大輔,455(-6)
7,5,5,ヨシノローズ,牝7,54.0,中村尚平,1:29.7,3/4,10,113.5,40.3,大井 渡辺和雄,480(+2)
8,8,11,ミチノディディ,牝4,54.0,達城龍次,1:29.9,1,8,43.0,40.3,大井 鷹見浩,434(-13)
9,6,6,モンサンヴデット,牝4,51.0,▲小野俊斗,1:29.9,クビ,6,12.1,40.0,大井 宗形竹見,466(+3)
10,3,3,ヤマノリッチ,牝6,54.0,吉井章,1:31.1,6,9,101.3,41.3,大井 佐々木洋,512(+12)
11,1,1,マヒロ,牝4,54.0,高野誠毅,1:32.5,7,11,147.3,40.8,大井 高橋清顕,450(+6)
