コーナー,通過順
2コーナー,"(1,3,6),9,(5,7,10)-(2,8)"
3コーナー,"1,(3,6),9,(5,7),10,(2,8)"
4コーナー,"(1,3,9),(5,6)-10,7,(2,8)"
