着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ラモラック,牡6,56.0,西啓太,1:42.7,,1,1.5,38.7,大井 佐宗応和,529(+8)
2,3,3,コスモマガラニカ,牡4,56.0,江里口裕,1:42.9,3/4,2,4.1,38.5,大井 的場直之,476(+1)
3,1,1,リアルサファリ,牝4,54.0,吉井章,1:44.1,6,8,66.9,38.9,大井 松浦裕之,472(+6)
4,7,9,ヴォイスオブゼウス,牡4,56.0,和田譲治,1:44.6,2.1/2,5,22.6,39.8,大井 赤嶺亮,471(+3)
5,7,8,オールケアドリーム,牡4,55.0,☆谷内貫太,1:45.1,2.1/2,10,87.8,41.0,大井 嶋田幸晴,470(+1)
6,2,2,カレンマウラー,牡5,56.0,櫻井光輔,1:45.1,クビ,11,169.9,40.1,大井 堀江仁,477(-1)
7,8,11,ゴーゴーイーグルス,牝4,54.0,藤田凌,1:45.1,ハナ,3,7.6,40.9,大井 橋本和馬,435(+5)
8,6,6,ビッグショット,牡6,56.0,藤本現暉,1:45.3,3/4,9,80.9,41.3,大井 鈴木啓之,505(0)
9,8,10,グリークトレジャー,牡4,56.0,本田正重,1:45.8,2.1/2,6,38.9,41.3,大井 田中正人,465(+5)
10,5,5,ミユキコクシムソウ,牡5,56.0,町田直希,1:46.8,5,7,54.1,41.2,大井 堀江仁,501(-14)
中止,6,7,ジャスティンパワー,牡7,56.0,達城龍次,,,4,12.7,,大井 宗形竹見,477(+3)
