券種,組み合わせ,配当,人気
単勝,9,170,1
複勝,9,100,2
複勝,7,100,1
複勝,6,150,4
枠連,7-8,160,1
馬連,7-9,160,1
ワイド,7-9,110,1
ワイド,6-9,260,4
ワイド,6-7,270,5
馬単,9-7,200,1
3連複,6-7-9,400,2
3連単,9-7-6,800,1
