券種,組み合わせ,配当,人気
単勝,8,180,1
複勝,8,110,1
複勝,5,140,2
複勝,1,240,6
枠連,5-7,360,1
馬連,5-8,350,1
ワイド,5-8,160,1
ワイド,1-8,490,6
ワイド,1-5,610,8
馬単,8-5,490,1
3連複,1-5-8,1630,4
3連単,8-5-1,4190,7
