着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ベンハー,牡6,56.0,藤本現暉,1:29.3,,1,2.0,40.2,大井 高橋清顕,513(+2)
2,8,12,ピーエムドレミ,牝5,51.0,▲杉山海波,1:29.3,クビ,6,29.4,39.4,大井 市村誠,411(+1)
3,2,2,ピックアンドロール,牡5,56.0,江里口裕,1:29.6,1.1/2,5,15.0,39.0,大井 鷹見浩,483(-4)
4,5,6,セブンゴー,牡8,56.0,石川倭,1:29.7,3/4,4,10.3,38.7,大井 橋本和馬,486(-4)
5,4,4,ルイーサ,牝6,54.0,矢野貴之,1:29.8,1/2,3,4.2,40.5,大井 鷹見浩,483(+4)
6,3,3,ポンペルモ,牡4,56.0,山林堂信,1:30.1,1.1/2,8,39.6,40.1,大井 小野寺晋,452(-1)
7,6,8,キラン,牝5,51.0,▲小野俊斗,1:30.4,1.1/2,12,621.3,39.2,大井 小野寺晋,408(-1)
8,5,5,アウスラフラッグ,牝4,54.0,藤田凌,1:30.6,1,2,3.8,41.5,大井 阪本一栄,492(+2)
9,7,9,ガニュメデスレイ,牡9,53.0,▲高橋優,1:31.2,3,11,200.6,39.1,大井 渡辺和雄,436(+2)
10,7,10,ヴェルヴェーナ,牝4,54.0,西啓太,1:32.2,5,9,142.4,40.7,大井 堀千亜樹,462(+5)
11,1,1,ラシャスバラード,牝4,54.0,和田譲治,1:32.3,1/2,7,31.8,43.2,大井 的場直之,438(+2)
12,8,11,クレストライン,牝4,52.0,△中山遥人,1:32.6,1.1/2,10,193.1,40.4,大井 久保杉隆,455(+1)
