馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バーミーズルビー,牝4,東原悠,大井・佐々木洋,差し,117.1,11,8,ディキ・(C2),38.8,439(0),大井,18,中2週,,,0,ブリックスアンドモルタル,Successful Appeal,
2,2,ダノンクルーザー,牡4,安藤洋,大井・坂井英光,先行,1.4,1,1,C2十 (C211),39.6,577(-6),大井,20,中2週,,,0,ロードカナロア,Equal Stripes,
3,3,ポルトディタリー,牡6,和田譲,大井・久保杉隆,先行,18.5,4,7,C2六 七,41.1,458(0),大井,18,中2週,,,0,メイショウサムソン,アグネスタキオン,
4,3,カプチーノ,牝4,西啓太,大井・佐々木洋,差し,44.6,6,6,C2八 九,39.9,448(-1),大井,19,中2週,,,0,スマートファルコン,カフェラピード,
5,4,ウチュウノキボウ,牝4,高橋優,大井・鈴木啓之,差し,114.8,10,13,C2八 九,39.4,466(+1),大井,19,中2週,,,0,アジアエクスプレス,グラスワンダー,
7,5,シルフラ,牝4,佐野遥,大井・栗田泰昌,逃げ,20.5,5,3,C2八 九,39.7,468(-7),大井,19,中2週,,,0,ルヴァンスレーヴ,ジャングルポケット,
8,5,チマル,セ4,鷹見陸,大井・藤田輝信,差し,6.0,3,6,ヘラクレ(C2),39.3,465(-4),大井,17,中1週,,,0,エスポワールシチー,Henrythenavigator,
9,6,ミュークエンペラー,牡4,藤田凌,大井・栗田裕光,追込,278.5,12,8,夏至賞(C2),41.8,485(0),大井,18,中2週,,,0,シャンハイボビー,ゴールドアリュール,
10,6,ラストフロンティア,牡5,木澤奨,大井・村上頼章,差し,60.9,7,11,C2六 七,41.6,443(+1),大井,18,中2週,,,0,シルバーステート,ザール,
11,7,グランドターギー,セ4,野畑凌,大井・渡辺和雄,差し,70.3,9,7,C2八 九,40.1,476(0),大井,19,中2週,,,0,アメリカンペイトリオット,ハードスパン,
12,7,シャークル,牡4,笹川翼,大井・渡辺和雄,差し,4.7,2,3,C2九 (C2十),38.8,547(-7),大井,41,中5週,,,0,So You Think,I Am Invincible,
13,8,アジアンゴールド,牝4,達城龍,大井・高野毅,差し,66.7,8,10,ディキ・(C2),38.6,447(+2),大井,18,中2週,,,0,アジアエクスプレス,アグネスタキオン,
14,8,ゲイシール,牡5,石川駿,大井・岡野尚光,差し,433.5,13,9,ディキ・(C2),38.3,485(+9),大井,18,中2週,,,0,ホッコータルマエ,シンボリクリスエス,
