券種,組み合わせ,配当,人気
単勝,8,380,2
複勝,8,110,2
複勝,12,100,1
複勝,13,150,3
枠連,6-8,240,1
馬連,8-12,330,1
ワイド,8-12,150,1
ワイド,8-13,300,3
ワイド,12-13,230,2
馬単,8-12,930,4
3連複,8-12-13,630,1
3連単,8-12-13,3300,6
