馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トキノカンピオーネ,牡4,服部茂,大井・月岡健二,差し,6.3,3,8,烏山川賞(C2),40.1,497(-3),大井,13,中1週,,,0,リアルインパクト,Planteur,
2,2,ヴァイスウィッチ,牝4,千田洋,大井・栗田裕光,先行,23.9,8,14,C2十 1,42.3,496(+5),大井,14,中1週,,,0,フォーウィールドライブ,フリオーソ,
3,3,サントグラール,牝5,藤本現,大井・蛯名雄太,差し,3.8,2,5,C2十 1,38.5,456(-3),大井,14,中1週,,,0,グランデッツァ,マンハッタンカフェ,
4,4,バブリングストーン,牡4,高野誠,大井・高橋清顕,差し,261.0,12,12,烏山川賞(C2),40.7,466(+3),大井,13,中1週,,,0,ロゴタイプ,スウェプトオーヴァーボード,
5,5,アレグリーニ,牡4,達城龍,大井・吉井竜一,差し,22.1,7,7,C2十 1,37.6,461(-6),大井,14,中1週,,,0,フィエールマン,ダイワメジャー,
6,5,ゲイシール,牡5,仲原大,大井・岡野尚光,追込,231.0,11,12,C2十 1,40.2,473(+4),大井,14,中1週,,,0,ホッコータルマエ,シンボリクリスエス,
7,6,ロイヤルテール,牡4,矢野貴,大井・福田真広,差し,2.7,1,7,烏山川賞(C2),40.1,462(+2),大井,13,中1週,,,0,レイデオロ,ストリートセンス,
8,6,インペリオ,牡5,山林堂,大井・小野寺晋,差し,6.6,4,8,C2八 九,37.9,474(-1),大井,13,中1週,,,0,インカンテーション,Mutakddim,
9,7,ロイヤルエピック,牡8,菅原涼,大井・橋本和馬,先行,7.3,5,11,C2十 1,39.8,514(-3),大井,14,中1週,,,0,スマートファルコン,キングカメハメハ,
10,7,ベクトルマッハ,牡4,江里口,大井・上杉昌宏,差し,19.6,6,10,烏山川賞(C2),40.2,500(+5),大井,13,中1週,,,0,ベストウォーリア,ブラックタイド,
11,8,オイチノカタ,牝4,瀬川将,大井・井上弘之,差し,141.7,10,14,烏山川賞(C2),41.2,417(0),大井,13,中1週,,,0,インカンテーション,エイシンサンディ,
12,8,ティエルナトート,牝4,中山遥,大井・田中正人,差し,32.0,9,5,3歳 選抜,39.9,475(+8),大井,148,中20週,,,0,ノーブルミッション,ダイワメジャー,
