コーナー,通過順
1コーナー,"(9,10),(2,8,12),(1,4),3,(5,14),6-7,(11,13)"
2コーナー,"(9,10,8),12,2,(1,4)-(6,3,5),14-(11,7,13)"
3コーナー,"8-(9,10,12),2,4,(1,5),6,(3,13),(14,7),11"
4コーナー,"8-9,10,(2,12),(1,4,5),6,13-3,(14,7),11"
