着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ブラックモノリス,牝4,54.0,安藤洋一,1:41.7,,1,2.1,39.0,大井 荒山勝徳,456(-1)
2,1,1,ナンセイスコピオン,牝6,54.0,笹川翼,1:42.5,4,2,3.9,39.5,大井 米田英世,456(+4)
3,6,7,デルマウチガケ,牝6,51.0,▲高橋優,1:42.8,1.1/2,4,12.5,40.1,大井 鈴木啓之,463(+2)
4,7,9,サンバフレイバー,牝7,54.0,和田譲治,1:43.3,2.1/2,6,14.6,40.3,大井 月岡健二,459(-1)
5,3,3,エキゾチックガール,牝4,53.0,☆中山遥人,1:43.4,クビ,7,19.4,40.0,大井 栗田裕光,417(-2)
6,2,2,アオイフォトグラフ,牝4,54.0,吉井章,1:44.0,3,8,23.2,40.7,大井 市村誠,496(-8)
7,5,5,ルリモンハナバチ,牝4,51.0,▲杉山海波,1:44.4,2,5,13.9,40.7,大井 庄子昭彦,450(+1)
8,7,8,スマートビアンカ,牝5,54.0,本村直樹,1:45.1,3.1/2,11,167.4,41.5,大井 高岩孝敏,441(+2)
9,8,10,ニシノコヌカアメ,牝4,54.0,達城龍次,1:45.3,1.1/4,10,83.9,41.5,大井 市村誠,459(-1)
10,8,11,ベルジャッド,牝4,51.0,▲西優哉,1:45.7,2,3,5.5,42.2,大井 澤佳宏,425(-2)
11,6,6,ラッケンブース,牝4,54.0,田中洸多,1:47.5,9,9,75.9,44.7,大井 小野寺晋,500(+9)
