馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルカドリーマー,牝3,和田譲,大井・朝倉実,差し,32.1,7,2,2歳七 八,40.3,472(-3),大井,148,中20週,,,0,ミッキーグローリー,キングカメハメハ,
2,2,セルフエース,牡3,藤田凌,大井・立花伸,差し,3.4,2,2,3歳14,39.6,553(-6),大井,15,中1週,,,0,エスポワールシチー,ノヴェリスト,
3,3,フジパールマン,牡3,杉山海,大井・岡野尚光,差し,75.1,11,9,3歳九 (3歳十),40.1,442(-2),大井,14,中1週,,,0,コパノリッキー,カネヒキリ,
4,3,ダイナマイトガンモ,牝3,鷹見陸,大井・福田真広,差し,5.6,3,7,3歳六 (3歳七),42.1,468(+1),大井,13,中1週,,,0,バゴ,アドマイヤムーン,
5,4,サスケリアン,牝3,谷内貫,大井・嶋田幸晴,差し,98.2,12,9,3歳3組,40.3,426(+11),名古屋,33,中4週,,,0,ミッキーアイル,ルーラーシップ,
6,4,ベガエメラルド,牝3,石川駿,大井・松浦裕之,差し,38.3,8,6,3歳九 (3歳十),40.0,458(+5),大井,14,中1週,,,0,ダノンプレミアム,エンパイアメーカー,
7,5,ココクイック,牝3,,大井・月岡健二,差し,11.1,4,3,3歳12,38.9,429(+10),大井,15,中1週,,,0,マクフィ,Layman,
8,5,トビーンズ,牝3,千田洋,大井・大宮和也,差し,42.0,9,7,3歳九 (3歳十),40.3,463(+5),大井,14,中1週,,,0,ブルドッグボス,ケイムホーム,
9,6,フォーカス,牡3,西啓太,大井・橋本和馬,差し,12.5,5,4,3歳九 (3歳十),39.9,458(-5),大井,14,中1週,,,0,マクマホン,Oasis Dream,
10,6,オーシャンクロノス,牝3,達城龍,大井・荒井朋弘,差し,110.9,13,5,3歳九 (3歳十),39.9,448(0),大井,14,中1週,,,0,アメリカンペイトリオット,タニノギムレット,
11,7,シジミノヒナコ,牝3,横川怜,大井・吉井竜一,差し,70.9,10,2,3歳12,39.2,412(+2),大井,15,中1週,,,0,ベンバトル,ステイゴールド,
12,7,ピーターセン,牡3,矢野貴,大井・藤田輝信,追込,2.3,1,6,はやぶさ(2歳),40.9,483(+11),大井,235,中33週,,Y,0,モーニン,ワイルドラッシュ,
13,8,ユウユウチャパティ,牝3,菅原涼,大井・穂刈隆志,差し,256.0,14,8,3歳九 (3歳十),40.2,447(0),大井,14,中1週,,,0,マクフィ,マンハッタンカフェ,
14,8,メガコウチャハイ,牝3,瀬川将,大井・市村誠,追込,22.2,6,6,3歳六 (3歳七),40.0,418(-3),大井,13,中1週,,,0,ダノンプレミアム,ジャングルポケット,
