コーナー,通過順
2コーナー,"8,9,1,7,(5,12),13,4,10,2,11,14,(3,6)"
3コーナー,"8,9,12,(1,7),5,4,13,10,11,2,3,6,14"
4コーナー,"8,9,12,7,1,5,10,4,13,11,3,2,6,14"
