着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,フィンガー,牡3,57.0,戸崎圭太,1:52.7,,3,4.2,38.8,美浦 田中博康,557(-2)
2,8,13,ロックターミガン,牡3,57.0,西村淳也,1:53.3,3,1,1.6,39.4,栗東 石坂公一,522(-7)
3,4,6,ロウリュ,牡3,57.0,吉原寛人,1:53.4,クビ,6,100.6,38.3,大井 森下淳平,516(+4)
4,2,2,リアライズグリント,牡3,57.0,坂井瑠星,1:53.5,1/2,2,3.6,39.5,栗東 矢作芳人,479(+2)
5,3,3,サンラザール,牡3,57.0,矢野貴之,1:53.8,1.1/2,4,11.0,39.4,大井 藤田輝信,511(+5)
6,6,9,エンドレスソロウ,牡3,57.0,石川倭,1:53.9,1/2,7,165.4,39.2,大井 坂井英光,473(+6)
7,4,5,デンテブリランテ,牡3,57.0,藤田凌,1:54.8,4,10,435.7,40.1,大井 阪本一栄,497(+9)
8,3,4,ディアシンバ,牡3,57.0,和田譲治,1:54.9,1/2,9,390.1,38.6,大井 鈴木啓之,474(-3)
9,8,14,アヤサンジョウタロ,牡3,57.0,野畑凌,1:55.0,3/4,5,97.1,40.5,船橋 斉藤敏,481(+5)
10,5,8,サイカンサンユウ,牡3,57.0,安藤洋一,1:55.1,1/2,12,605.3,38.4,大井 坂井英光,473(+1)
11,5,7,モコパンチ,牡3,57.0,秋元耕成,1:56.1,5,8,356.9,38.8,船橋 矢野義幸,470(+5)
12,7,12,アイリーズ,牡3,57.0,見越彬央,1:56.5,2,11,491.5,41.6,浦和 小久保智,462(-2)
13,6,10,デーレーシトロン,牡3,57.0,本橋孝太,1:58.0,7,13,686.5,40.7,川崎 鈴木義久,436(-2)
取消,1,1,トリグラフヒル,牡3,57.0,松山弘平,,,,,,栗東 大久保龍,
