券種,組み合わせ,配当,人気
単勝,5,520,3
複勝,5,180,3
複勝,4,120,1
馬連,4-5,360,2
ワイド,4-5,190,2
ワイド,2-5,350,6
ワイド,2-4,280,4
馬単,5-4,750,4
3連複,2-4-5,780,3
3連単,5-4-2,3840,15
