券種,組み合わせ,配当,人気
単勝,1,440,2
複勝,1,240,3
複勝,8,380,6
複勝,2,1110,11
枠連,1-5,2230,10
馬連,1-8,2260,9
ワイド,1-8,1030,11
ワイド,1-2,2980,36
ワイド,2-8,4920,50
馬単,1-8,3930,12
3連複,1-2-8,21810,75
3連単,1-8-2,98540,345
