券種,組み合わせ,配当,人気
単勝,12,14380,9
複勝,12,800,9
複勝,5,100,1
複勝,1,170,3
枠連,5-8,1160,6
馬連,5-12,8870,17
ワイド,5-12,2100,18
ワイド,1-12,4220,31
ワイド,1-5,290,2
馬単,12-5,48750,53
3連複,1-5-12,12560,34
3連単,12-5-1,272470,340
