着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,ビッグロイヤル,牡4,56.0,御神本訓,1:13.6,,1,1.2,37.3,大井 橋本和馬,514(-4)
2,1,1,モントーク,牝5,53.0,☆中山遥人,1:13.8,1,6,33.9,36.9,大井 佐野謙二,459(+8)
3,4,5,カガヤキトップ,牝4,54.0,高橋昭平,1:13.8,ハナ,3,8.9,37.7,大井 立花伸,438(+3)
4,4,4,オースミメッシーナ,牝7,54.0,高野誠毅,1:14.1,1.1/2,7,34.7,37.9,大井 鷹見浩,478(0)
5,2,2,レジェンドウェイ,セ5,56.0,笹川翼,1:14.2,1/2,2,6.8,37.0,大井 鈴木啓之,473(+1)
6,7,11,コスモブライヤー,牡7,56.0,藤田凌,1:14.2,アタマ,4,13.9,36.2,大井 栗田裕光,507(+6)
7,8,12,ナックシリウス,牝4,54.0,矢野貴之,1:14.7,2.1/2,5,20.5,37.1,大井 立花伸,547(-4)
8,3,3,エイシンネクタル,牡6,56.0,古岡勇樹,1:14.8,1/2,11,276.5,36.8,大井 遠藤茂,476(0)
9,6,9,アンフォラ,牝6,54.0,菅原涼太,1:14.8,ハナ,8,69.7,37.9,大井 堀千亜樹,476(+1)
10,5,7,ヘクトプリンセス,牝5,54.0,仲原大生,1:15.1,1.3/4,10,174.7,37.0,大井 嶋田幸晴,424(0)
11,7,10,シューボーイ,牡4,56.0,和田譲治,1:15.5,2,9,102.9,37.0,大井 佐野謙二,509(0)
12,8,13,シャークシャイニー,セ9,56.0,岡村健司,1:15.6,1/2,13,308.3,37.2,大井 高岩孝敏,459(-3)
13,6,8,ミッキーチャレンジ,牡7,56.0,江里口裕,1:15.9,1.3/4,12,283.3,37.6,大井 栗田泰昌,512(0)
