着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,グレーターホープ,牡6,56.0,本田正重,2:11.6,,1,1.3,38.1,大井 月岡健二,436(-3)
2,7,7,トウテイラン,牝4,54.0,佐野遥久,2:12.8,6,8,71.6,39.2,大井 大宮和也,478(+5)
3,8,10,グリスタン,牡4,53.0,▲西優哉,2:12.9,クビ,3,17.9,38.9,大井 澤佳宏,479(+2)
4,3,3,ルトラセ,セ6,56.0,江里口裕,2:13.0,クビ,5,30.7,38.7,大井 荒井朋弘,521(-8)
5,5,5,ストロガノフ,牡4,55.0,☆中山遥人,2:13.5,2.1/2,2,2.9,40.0,大井 佐野謙二,464(+2)
6,6,6,ディサイデッド,牡4,56.0,菅原涼太,2:14.1,3,7,53.7,39.7,大井 小野寺晋,461(+2)
7,1,1,セブンゴー,牡8,56.0,岡村健司,2:14.5,2,6,44.6,40.4,大井 橋本和馬,470(-3)
8,7,8,ミツカネマーズ,牡6,56.0,千田洋,2:14.8,1.3/4,4,25.0,40.0,大井 松浦裕之,519(+5)
9,2,2,ブレスト,牝4,54.0,東原悠善,2:15.9,5,10,228.2,41.4,大井 佐々木洋,456(0)
10,4,4,ベアウェイトゥゴー,牝5,54.0,遠藤健太,2:17.1,6,9,221.9,42.0,大井 佐々木忠,490(+1)
