馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ゼイトク,牡5,吉井章,大井・上杉昌宏,差し,95.8,8,3,丸の内坂(B3),37.9,479(+3),大井,19,中2週,,,0,モンテロッソ,ロイヤルウエスト,
2,2,ドゥーロアバンティ,牡6,鷹見陸,大井・立花伸,差し,10.1,4,3,錦華坂賞(B3),38.2,498(+1),大井,18,中2週,,,0,アジアエクスプレス,ブライアンズタイム,
3,3,コスモブライヤー,牡7,藤田凌,大井・栗田裕光,差し,117.0,9,9,錦華坂賞(B3),38.8,513(-2),大井,18,中2週,,,0,ゴールドシップ,ロージズインメイ,
4,4,ヨゾラノムコウニ,牡5,江里口,大井・上杉昌宏,差し,214.7,11,9,桂坂賞競(B3),41.1,497(-2),大井,19,中2週,,,0,ロジャーバローズ,War Front,
5,4,ユニヴェール,セ5,御神本,大井・月岡健二,先行,9.5,2,2,丸の内坂(B3),37.5,479(0),大井,19,中2週,,,0,カリフォルニアクローム,ボストンハーバー,
6,5,ナンパセン,牡4,岡村健,大井・佐宗応和,差し,45.9,7,7,錦華坂賞(B3),38.8,532(-2),大井,18,中2週,,,0,アドミラブル,ダンカーク,
7,5,エスプリボクチャン,牡6,西優哉,大井・澤佳宏,差し,9.9,3,5,錦華坂賞(B3),38.6,530(+5),大井,18,中2週,,,0,アジアエクスプレス,ネオユニヴァース,
8,6,ベイビーモンストル,牡3,矢野貴,大井・田中正人,差し,25.2,6,,,0.0,533(+7),大井,18,中2週,,,0,ヴァンゴッホ,ディープスカイ,
9,6,ケンヴィヴァルディ,牡5,達城龍,大井・堀千亜樹,差し,17.0,5,2,錦華坂賞(B3),38.3,526(+4),大井,18,中2週,,,0,モンテロッソ,トニービン,
10,7,カセノタイガー,牡4,安藤洋,大井・蛯名雄太,追込,136.0,10,10,錦華坂賞(B3),38.4,470(-2),大井,18,中2週,,,0,ミュゼスルタン,アグネスタキオン,
11,7,キャップ,セ7,櫻井光,大井・穂刈隆志,追込,333.6,13,15,錦華坂賞(B3),39.8,468(-2),大井,18,中2週,,,0,ビッグアーサー,アグネスワールド,
12,8,ラペルシェール,牡8,谷内貫,大井・佐野謙二,追込,306.5,12,12,錦華坂賞(B3),38.4,481(-2),大井,18,中2週,,,0,スウェプトオーヴァーボード,カコイーシーズ,
13,8,オオマサ,牡4,笹川翼,大井・鷹見浩,先行,1.2,1,1,丸の内坂(B3),37.2,523(+3),大井,19,中2週,,,0,ミッキーロケット,ネオユニヴァース,
