券種,組み合わせ,配当,人気
単勝,10,300,2
複勝,10,120,3
複勝,2,120,2
複勝,6,110,1
枠連,2-6,720,3
馬連,2-10,790,3
ワイド,2-10,220,3
ワイド,6-10,190,2
ワイド,2-6,180,1
馬単,10-2,1450,5
3連複,2-6-10,350,1
3連単,10-2-6,2870,5
