馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スマートビアンカ,牝5,岡村健,大井・高岩孝敏,追込,3.3,2,3,C3二 三,39.5,448(+6),大井,25,中3週,,,0,ヘニーヒューズ,クロフネ,
2,2,ガニュメデスレイ,牡9,高橋優,大井・渡辺和雄,差し,124.3,9,6,C3一,40.4,432(-1),大井,24,中2週,,,0,オルフェーヴル,メイショウサムソン,
3,3,ミチノシチリア,牡8,達城龍,大井・嶋田幸晴,差し,69.1,8,5,C3一,41.1,483(-3),大井,24,中2週,,,0,アイルハヴアナザー,メイショウオウドウ,
4,4,ケイリュウオー,牡5,吉井章,大井・月岡健二,差し,5.2,3,9,C3一,41.9,489(+3),大井,24,中2週,,,0,カリフォルニアクローム,ゼンノロブロイ,
5,5,マジェスティルール,牡4,藤本現,大井・村上頼章,追込,24.8,6,5,C3二 三,39.5,422(0),大井,25,中3週,,,0,ルーラーシップ,ディープインパクト,
6,6,ジョーソーレ,牝5,田中洸,大井・小野寺晋,差し,214.4,11,14,C3二 三,38.0,443(-4),大井,25,中3週,,,0,エスポワールシチー,エンパイアメーカー,
7,6,イケノギャルチャン,牝7,石川駿,大井・岡野尚光,差し,15.6,5,4,C3一 二,40.5,504(-4),大井,45,中5週,,,0,ロージズインメイ,ブラックタイド,
8,7,ジャスティンロング,牡4,笹川翼,大井・宗形竹見,差し,1.8,1,3,C3一,39.1,532(-2),大井,24,中2週,,,0,ルヴァンスレーヴ,スペシャルウィーク,
9,7,ファインデイ,牝5,瀬川将,大井・松浦裕之,追込,168.3,10,11,C3二 三,41.5,465(+9),大井,25,中3週,,,0,レイデオロ,Harlan's Holiday,
10,8,ロードオブキング,牡4,和田譲,大井・上杉昌宏,差し,40.1,7,12,C3二 三,41.8,463(0),大井,25,中3週,,,0,ビーチパトロール,ネオユニヴァース,
11,8,ソニックサンライズ,牝4,中村尚,大井・渡辺和雄,差し,15.4,4,1,C3六 七,40.9,423(+5),大井,28,中3週,,,0,モーリス,ディープインパクト,
