着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,センジュ,牡7,56.0,藤本現暉,2:12.1,,1,4.0,40.6,大井 佐々木洋,480(0)
2,1,1,キャロルビアンカ,牝6,51.0,▲杉山海波,2:12.2,1/2,4,8.0,40.1,大井 松浦裕之,497(+3)
3,8,15,ボラボラフレイバー,牡6,55.0,☆谷内貫太,2:12.2,クビ,2,4.5,40.1,大井 月岡健二,456(+6)
4,6,11,マウリノ,牡5,53.0,▲高橋優,2:12.7,2.1/2,5,8.4,41.6,大井 渡辺和雄,476(0)
5,5,10,メイショウカジボウ,牡4,56.0,笹川翼,2:12.8,3/4,3,5.5,40.8,大井 宗形竹見,474(-7)
6,8,16,ベクトルマッハ,牡4,56.0,江里口裕,2:12.8,アタマ,11,70.9,41.5,大井 上杉昌宏,498(-2)
7,7,14,フローズンキス,牝4,54.0,澤田龍哉,2:13.1,1.1/2,12,103.0,40.3,大井 荒山勝徳,411(-3)
8,7,13,グリスタン,牡4,56.0,吉井章,2:13.1,クビ,6,10.6,41.6,大井 澤佳宏,480(0)
9,4,7,コスモギンガ,牝9,54.0,山林堂信,2:13.2,クビ,13,176.9,40.3,大井 小野寺晋,468(-7)
10,3,6,ディサイデッド,牡4,56.0,菅原涼太,2:13.3,クビ,14,198.9,41.6,大井 小野寺晋,451(+6)
11,2,3,コウフウセイゲツ,牡4,56.0,御神本訓,2:13.4,3/4,7,11.2,41.5,大井 田中正人,441(-2)
12,2,4,ミツカネマーズ,牡6,56.0,服部茂史,2:13.4,クビ,10,26.6,39.7,大井 松浦裕之,516(-1)
13,1,2,ルトラセ,セ6,56.0,仲野光馬,2:13.9,2.1/2,16,260.8,40.1,大井 荒井朋弘,516(-5)
14,6,12,ポジターノ,牝4,54.0,東原悠善,2:14.4,2.1/2,15,228.7,42.2,大井 澤佳宏,439(+4)
15,5,9,コパカバーナ,牝4,54.0,西啓太,2:16.8,大,9,25.7,45.5,大井 荒井朋弘,405(+5)
16,3,5,カズピレウス,牡6,56.0,和田譲治,2:18.6,9,8,17.1,46.9,大井 赤嶺亮,468(+3)
